,Exp_num,Unnamed: 0,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,Activity,Sub_Num,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,Sub_Num,Unnamed: 0,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x
3263,35106,2799,0.18945,0.999882,0.452743,4.924192,6.13407,1.924073,1.565192,2.418768,1.507293,6,11,-0.008315567,0.95521506,0.103077745,-0.03838041,0.031727305,-0.165903565,0.076257045,0.05008602,-0.170639,0.889587,-0.336994,-3.522094,-3.074522,-1.891318,-0.617746,-1.914035,-1.974108,0.006137499,0.902524812,0.081963291,2.611957219,0.825066554,0.502911067,0.053297298,0.192006533,0.116330628,0.092322319,0.03074128,0.259984272,1.900914801,1.535287598,0.849534095,0.355563415,0.630813779,0,0,0.511605892,-0.07048812,-0.326686962,-0.067435345,0.872426753,0.078930626,0.908714456
3264,35107,3199,0.188201,0.999676,0.438393,5.239704,6.810966,1.925377,1.827272,2.432589,1.43318,6,11,-0.018505005,0.956970895,0.07654918,-0.00449315,0.03671952,-0.14014583,0.081528158,0.04722568,-0.176388,0.896063,-0.360785,-3.466117,-3.336134,-1.861584,-0.720788,-2.588717,-2.093215,0.007981569,0.910958581,0.078828146,2.829932556,0.716715329,0.593331289,0.059488667,0.161270409,0.109596152,0.098236432,0.029271222,0.260165971,1.933138892,1.562087087,0.904540036,0.384444574,0.648490049,0,0,0.525400361,-0.05851704,-0.255190821,-0.102840632,0.847942985,-0.061437844,0.990278126
3265,35108,3599,0.17942,0.999654,0.465483,4.970718,6.441595,1.891123,1.760581,2.75691,1.252217,6,11,-0.014824915,0.957488113,0.044863483,0.046886293,0.1148925,-0.113212685,0.082884995,0.052045945,-0.19106,0.880611,-0.381865,-3.395943,-2.890447,-2.169186,-0.707283,-2.104219,-1.788601,0.007786048,0.914686616,0.075927514,2.548126362,0.709592694,0.509859955,0.052801288,0.176869268,0.110100206,0.099048146,0.029402531,0.265535292,1.883027267,1.449847587,0.853180918,0.368606344,0.642139792,0,0,0.435155322,-0.251402125,-0.17648213,-0.201468817,0.722449115,-0.153147088,0.858048912
3266,35109,3999,0.217009,0.999459,0.397568,5.219661,7.392601,2.025076,1.514414,2.488656,1.459805,6,11,-0.012960375,0.95967338,0.041741332,0.01805951,0.040613855,-0.142077948,0.086256288,0.036606695,-0.180795,0.895244,-0.392687,-3.549067,-2.865669,-1.80041,-0.746672,-2.081421,-1.893233,0.007961725,0.920418625,0.066228766,2.323749292,0.682325995,0.506726304,0.053596422,0.16831861,0.099836235,0.101595076,0.027154107,0.257377857,1.85375358,1.482466517,0.855718434,0.341790369,0.630604265,0,0,0.579837472,-0.269936839,-0.369959267,-0.141115547,0.95517296,-0.056095022,0.617989373
3267,35110,4399,0.187929,0.999673,0.358408,4.397891,6.236727,1.524391,1.463836,1.995629,1.423148,6,11,-0.00108559,0.960927675,-0.015822188,0.006671665,0.081988218,-0.11747291,0.06667916,0.050354405,-0.170297,0.894724,-0.416285,-3.408267,-3.132418,-2.048162,-0.589034,-1.790333,-1.656701,0.007118307,0.931853322,0.058796032,2.494313027,0.522636748,0.44540528,0.037103382,0.13713766,0.10668455,0.099768437,0.029200932,0.25640542,1.825591529,1.317670563,0.805988663,0.31897123,0.561990866,0,0,0.318903303,-0.58141282,-0.153747604,-0.221724285,0.642200246,-0.102645691,0.923562731
3268,35111,4799,0.201892,0.999417,0.338016,4.471221,6.70414,1.981585,1.750303,2.21364,1.666898,6,11,-0.003729447,0.961277107,-0.017646722,0.020592005,0.039890615,-0.135192138,0.071572208,0.037131957,-0.19236,0.870788,-0.455548,-3.435903,-3.007004,-1.71067,-0.711851,-2.292646,-1.997191,0.006638813,0.942555548,0.047004669,2.403185278,0.608701106,0.405282972,0.037596672,0.194795188,0.123788936,0.100640887,0.033157311,0.254126425,1.829880691,1.467442762,0.814911634,0.356646144,0.662482446,0,0,0.477421596,-1.110186818,-0.361525085,-0.142570419,1.122367249,-0.008836419,1.138116125
3269,35200,399,0.053795,0.999527,0.50066,2.418301,4.100204,3.042189,1.631675,2.223082,1.740134,6,24,-0.289128512,0.906809095,0.123599548,0.092376122,0.192961673,-0.115209227,0.06937934,0.12353856,-0.54624,0.717425,-0.216482,-3.153356,-3.602869,-3.575284,-2.002311,-1.063406,-1.867504,0.11794314,0.861399455,0.033129022,0.805104868,1.897311123,1.168355541,0.213307287,0.139516826,0.100388877,0.164796624,0.07879808,0.213671724,1.166772183,1.72616884,1.508930276,0.624815635,0.564589244,0,0,0.488239824,-0.618092781,-0.016531864,-0.348751759,-0.2092378,-0.477157612,-0.295746286
3270,35201,799,0.190403,0.999995,0.412748,2.562093,4.012991,3.257535,1.411382,2.516515,2.221277,6,24,-0.234409517,0.930014048,0.091689772,0.10298192,0.048850207,-0.167278858,0.018873465,0.106770633,-0.483918,0.795595,-0.210677,-3.256291,-3.576323,-3.917035,-2.360434,-0.991562,-1.717493,0.090536318,0.898854758,0.028797649,0.588468961,1.830958296,1.403721696,0.23832168,0.14590161,0.099286771,0.185118921,0.059688899,0.184572683,1.066962203,1.705911136,1.639658233,0.667476415,0.586672773,0,0,0.537688916,-0.656966182,-0.08290525,-0.250268093,-0.134791999,-0.342743204,-0.602430884
3271,35202,1199,0.29118,0.999841,0.32567,2.389622,3.862853,3.447294,1.635585,2.121163,1.973424,6,24,-0.110148733,0.955719602,0.024545145,0.050771398,0.058894113,-0.184615765,-0.124884275,0.065800813,-0.399377,0.862334,-0.266647,-2.80517,-3.991459,-3.605812,-2.654869,-1.04698,-1.856697,0.047257148,0.927815887,0.026317515,0.62438333,1.703342633,1.407015198,0.198121606,0.140138338,0.082478327,0.209005661,0.03378183,0.170954268,1.052535294,1.698098178,1.648604652,0.680346342,0.575605369,0,0,0.325037481,-0.906028704,-0.013172504,-0.353410386,-0.255718666,-0.312423576,-0.466270807
3272,35203,1599,0.378673,0.999848,0.220923,2.749656,3.641772,3.546149,1.554472,3.906716,2.2946,6,24,-0.020090615,0.961159628,-0.0400536,0.104473432,0.14224304,-0.104985533,-0.216903622,0.092357685,-0.325633,0.90398,-0.300572,-3.103999,-4.158046,-3.840668,-2.798024,-1.193865,-1.77918,0.046603991,0.936007936,0.019051605,0.746817389,1.819304084,1.678015197,0.252874253,0.19472712,0.08850744,0.223239629,0.026008412,0.154394925,1.127762196,1.752849566,1.754089315,0.712802344,0.700018632,0,0,0.28817271,-0.428417421,-0.02317679,-0.314119679,-0.309391666,-0.265056744,-0.508860353
3273,35204,1999,0.742542,0.999812,0.199546,2.653769,4.305622,3.53007,1.534083,3.554302,2.424902,6,24,0.066356353,0.941450977,-0.070049832,0.141498765,0.132312502,-0.119873395,-0.285228993,0.086345192,-0.282151,0.647649,-0.338855,-3.04671,-4.232861,-3.820787,-2.686188,-1.056357,-1.963208,0.045270979,0.934103224,0.018181521,0.649504919,2.221036133,1.544559486,0.233427964,0.195064881,0.086759997,0.272483295,0.07182396,0.158794402,1.092077987,1.800568555,1.720115914,0.717670733,0.667000363,0,0,0.531433437,-2.511513387,-0.042289801,-0.362896449,-0.205690481,-0.242182082,-0.463151967
3274,35205,2399,0.761078,0.995508,-0.017423,3.204252,4.62228,3.784952,1.35557,2.899196,2.794067,6,24,0.397327257,0.852055785,-0.196113533,0.092277093,0.06944661,-0.19283043,-0.61773912,0.190501292,0.069946,0.619596,-0.395034,-2.98305,-3.603134,-3.675855,-2.916424,-1.10275,-1.240914,0.137623419,0.803627321,0.044572933,0.707680598,1.935964763,1.575106087,0.313099113,0.314656222,0.064061142,0.22827059,0.123506342,0.102493248,1.108315707,1.733166519,1.724183432,0.707329106,0.723483251,0,0,0.218601692,-0.528779915,0.068236838,-0.186221373,-0.174873333,-0.183070957,-0.509781318
3275,35206,2799,0.784566,0.988494,-0.052236,2.703632,3.695842,3.683295,1.110541,3.672491,2.918377,6,24,0.40170098,0.826079967,-0.267326317,0.098272933,0.07652004,-0.201531605,-0.617846505,0.21407578,0.039623,0.576149,-0.464359,-3.091059,-5.641129,-3.858282,-3.101202,-0.973721,-1.300125,0.150385823,0.742994009,0.077248474,0.671357379,2.43591871,1.407528516,0.348227192,0.309533323,0.070046151,0.235380499,0.131455732,0.110872405,1.128857039,1.827263709,1.705782765,0.706715785,0.737674286,0,0,0.143434142,-0.435988195,0.090786156,-0.293818208,-0.282774088,-0.21532976,-0.455003765
3276,35207,3199,0.88604,0.983776,0.00459,2.826205,4.770887,3.811447,0.937299,2.9856,3.195946,6,24,0.53879004,0.726339715,-0.287478975,0.105338285,0.118089763,-0.17963511,-0.733311632,0.303820768,0.130248,0.416057,-0.547283,-3.132258,-5.122689,-4.154746,-2.93346,-0.943572,-1.501987,0.296637041,0.574785274,0.085548943,0.718442861,2.180720152,1.520785105,0.486288877,0.399382155,0.078505036,0.233006238,0.173876541,0.123353726,1.135437861,1.900613775,1.779997779,0.694726934,0.752209735,0,0,-0.004863869,-0.297010389,0.112524104,-0.392039332,-0.283875287,-0.287684919,-0.156468859
3277,35208,3599,0.901123,0.949367,0.025844,3.425384,4.547269,3.736967,0.96253,4.38313,3.234556,6,24,0.579353345,0.701567735,-0.278985473,0.131048682,0.1645771,-0.169180043,-0.793251848,0.354782273,0.244395,0.397096,-0.534951,-3.350578,-5.330434,-3.936274,-2.878977,-1.146693,-1.0425,0.335011479,0.540419162,0.090505129,0.735296818,2.372699193,1.577352098,0.599796765,0.449034751,0.067590428,0.218021464,0.174218395,0.129114433,1.16604577,1.900067522,1.771459529,0.722743459,0.825661936,0,0,0.037589926,-0.289408996,0.228236261,-0.244459158,-0.237256727,-0.301144236,-0.235722834
3278,35209,3999,0.910261,0.944097,0.083154,2.303178,3.347064,3.452066,0.603234,2.509116,2.927769,6,24,0.60201854,0.708015368,-0.217156492,0.157148127,0.145747872,-0.100751162,-0.826834667,0.31938652,0.241436,0.395373,-0.449261,-3.035764,-4.73813,-6.10807,-2.946175,-0.890026,-1.128175,0.360332665,0.55514277,0.055323039,0.598549871,2.266890248,1.475099819,0.512968719,0.354724582,0.042811672,0.206389708,0.17552541,0.126287258,1.072062135,1.76106721,1.717018249,0.648970607,0.678655296,0,0,0.061010434,-0.344487266,0.188302364,-0.472387618,-0.389470899,-0.413829253,-0.447016748
3279,35300,399,-0.027787,0.987449,0.422864,4.633127,7.595325,1.934609,1.12023,2.659605,2.581033,6,4,-0.185588107,0.938738948,-0.043416605,0.072924052,-0.102669695,0.12830121,-0.009496348,0.110458353,-0.349364,0.857042,-0.505864,-5.082408,-4.916869,-2.249753,-1.665014,-2.324746,-2.448828,0.035668669,0.89274067,0.074507436,2.464706753,1.100493725,0.31074452,0.053393818,0.130029839,0.267340239,0.057187196,0.032570894,0.279835389,2.078752279,1.679178688,0.727144206,0.365536134,0.628928585,0,0,0.164870848,-0.481845829,0.138199281,0.256878225,0.749361116,0.07490291,-0.455246494
3280,35301,799,0.024977,0.99374,0.392287,4.660787,4.295079,2.000633,0.989403,2.652293,1.590876,6,4,-0.123996978,0.942101718,-0.081245068,0.023924195,-0.008073587,0.14991607,-0.015298838,0.078280195,-0.267483,0.819858,-0.570236,-5.411222,-3.526624,-2.045983,-0.993826,-1.020967,-2.224756,0.015721057,0.900085771,0.084135098,2.902467073,1.124913934,0.298802176,0.04637051,0.096526416,0.267099866,0.0563712,0.037829563,0.293382889,2.122717898,1.550526656,0.7178297,0.30318224,0.556980015,0,0,0.140181999,-0.712519586,0.199224787,0.267848005,0.539162622,-0.072435047,-0.312819849
3281,35302,1199,-0.001654,0.996594,0.388563,4.933424,8.835875,1.322753,0.713081,3.134547,1.734615,6,4,-0.099624308,0.944358168,-0.097379993,-0.04091407,0.03668605,0.102289295,-0.010076395,0.102684443,-0.214074,0.848571,-0.52758,-4.81364,-3.174801,-1.850185,-0.747378,-0.913703,-3.429068,0.009705699,0.898423422,0.087744513,2.23530969,1.491307464,0.253059945,0.050259139,0.110307046,0.267347712,0.046624884,0.038197789,0.292160447,2.123947468,1.699250314,0.656553548,0.295953391,0.56839352,0,0,-0.046065083,-0.704985205,0.240500583,0.345975305,0.868353184,-0.256985065,-0.117472504
3282,35303,1599,-0.008531,0.994707,0.358501,4.913843,4.651565,1.616752,0.797085,2.544174,1.820616,6,4,-0.08897099,0.943426433,-0.111990537,-0.04918652,0.006012875,0.074559473,0.00693077,0.094156338,-0.17187,0.827235,-0.561565,-4.290365,-3.521578,-1.892979,-0.754366,-0.934836,-2.090202,0.008087855,0.903820033,0.088346987,2.442360683,1.714100429,0.225414388,0.052481576,0.09380261,0.265924687,0.034405295,0.043445648,0.294333864,2.148958287,1.740597385,0.649428161,0.296616974,0.531994178,0,0,0.094044771,-0.898274319,0.184037651,0.405816302,0.612635082,-0.023520023,-0.002349387
3283,35304,1999,0.020325,0.996735,0.357027,4.925673,6.30788,1.367573,0.768994,2.541395,1.638371,6,4,-0.066201113,0.944284007,-0.113833615,-0.03883666,0.043747063,0.102413758,0.001382053,0.10129722,-0.151087,0.816899,-0.57627,-4.315383,-4.320398,-2.058707,-0.748853,-0.994714,-2.228621,0.004593248,0.90687529,0.086508946,2.394415586,1.934671155,0.209828126,0.047089129,0.102862768,0.230833505,0.03637441,0.043952774,0.296553298,2.100210118,1.844507826,0.653811436,0.290678263,0.544430333,0,0,0.135721204,-0.915177921,0.159566642,0.415696007,0.422799429,-0.134303071,-0.023493913
3284,35305,2399,0.037445,0.998279,0.367113,5.128212,6.140275,1.751895,0.867091,2.586007,1.630365,6,4,-0.041766653,0.940265065,-0.13042611,0.028057657,0.053809785,0.13772211,-0.006500943,0.120167822,-0.130256,0.806649,-0.59044,-4.792103,-5.252872,-1.868877,-1.059367,-1.055118,-2.639452,0.001884604,0.903806804,0.09231383,2.553904354,1.914168339,0.196860808,0.034068678,0.126953966,0.265765678,0.035569067,0.049991454,0.305956458,2.203122943,1.970780762,0.62676026,0.28158941,0.56116179,0,0,0.08170786,-0.979495411,0.199601981,0.39350418,0.412434153,0.000236672,-0.299154218
3285,35306,2799,0.063229,0.99921,0.331995,5.241183,5.544891,1.776181,0.885521,2.867844,1.765235,6,4,-0.036272863,0.93172532,-0.178421197,0.073532617,-0.038209547,0.154876578,-0.012492042,0.109022362,-0.15534,0.775751,-0.63004,-5.115747,-4.757992,-2.78008,-0.800572,-1.247843,-2.811103,0.001506382,0.90917561,0.087045294,2.641939273,2.432280424,0.264427864,0.051203361,0.135630578,0.278810708,0.0415643,0.059648374,0.306084254,2.210356558,2.074177858,0.701550782,0.314073516,0.587442647,0,0,-0.260634515,-0.829857029,0.279186994,0.297284719,0.390976225,-0.480069474,0.083547023
3286,35307,3199,0.072506,0.999861,0.335569,5.096764,6.30262,1.292102,0.614932,2.808825,1.871706,6,4,-0.011051122,0.930154968,-0.187104263,-0.047002458,0.068490645,0.100306303,-0.02718589,0.129879385,-0.10291,0.769111,-0.636489,-4.775293,-5.031281,-1.661674,-0.832874,-1.056856,-2.710483,0.000658592,0.906476447,0.092783737,2.616304675,2.525125273,0.162020825,0.041388056,0.120771565,0.348097989,0.033667581,0.062339344,0.308054508,2.215797848,2.016528785,0.585651089,0.288271273,0.605824262,0,0,-0.017883221,-0.817269529,0.296386467,0.369149428,0.366997328,-0.110293085,-0.146404529
3287,35308,3599,0.053245,0.999955,0.313285,5.320769,5.893576,1.491963,0.69292,3.75639,2.363439,6,4,-0.04654228,0.932243015,-0.173545637,-0.048152065,0.047572243,0.140284198,0.027951797,0.134661682,-0.132198,0.771414,-0.635478,-5.665278,-4.938174,-2.395044,-0.958031,-1.116165,-3.716173,0.002400026,0.913000327,0.083851696,2.628533739,1.969488439,0.163056897,0.031939549,0.115924707,0.308135665,0.034269825,0.062125018,0.306332389,2.299286731,1.875640918,0.597773079,0.275448463,0.688834044,0,0,0.356309375,-0.998536287,0.197091426,0.332511552,0.470928634,-0.433272538,-0.461205011
3288,35309,3999,0.076097,0.999696,0.314066,5.041226,5.79779,1.671909,0.858989,2.69504,2.264833,6,4,-0.077213292,0.926959927,-0.201450072,0.019632038,-0.029911623,0.1347636,0.055528772,0.12781658,-0.368337,0.757832,-0.650861,-4.950805,-5.394929,-2.320839,-0.790267,-0.874928,-2.341573,0.005780338,0.913282915,0.07826727,2.471779931,2.071840049,0.135363414,0.041514515,0.107069369,0.22659955,0.069419318,0.06429017,0.292358725,2.139357422,1.965578766,0.610650269,0.286298795,0.542646765,0,0,-1.221543589,-0.807098675,0.26381402,0.458914329,0.395835295,-0.295149059,-0.169201602
3289,35310,4399,0.176057,0.999878,0.309954,5.033383,5.905066,1.479081,0.681315,2.274374,1.712148,6,4,0.017123175,0.914295667,-0.23964494,-0.001802418,0.077422348,0.123028023,-0.03212904,0.118263722,-0.14327,0.623856,-0.768292,-4.332356,-4.832433,-1.709348,-1.101269,-0.809249,-2.100213,0.001906501,0.912273818,0.083536969,2.31424077,1.778451721,0.187175102,0.030568456,0.07415928,0.22602827,0.060892928,0.08908741,0.308139841,2.060989053,2.03731175,0.609574959,0.254296201,0.470955705,0,0,0.100192724,-1.120192384,0.183711462,0.505383677,0.369620287,-0.12753981,-0.117303128
3290,35311,4799,0.104663,0.99989,0.241265,5.310381,6.785228,1.690682,0.743464,2.649642,2.283685,6,4,-0.059533902,0.90609254,-0.257975273,0.066203222,0.006410708,0.134165225,0.037457727,0.145196138,-0.45672,0.69982,-0.695395,-3.924611,-6.582327,-1.700943,-0.925243,-1.123552,-2.338707,0.002472577,0.881595113,0.102089012,2.288665045,1.481546628,0.187885028,0.034738221,0.072474296,0.296355693,0.128472199,0.088507709,0.291243835,2.066046098,1.985792812,0.582509155,0.271541945,0.527753709,0,0,-1.509764299,-0.629078619,0.310128449,0.535729849,0.239365381,0.146707355,-0.395367624
3291,35312,5199,0.125535,0.999974,0.235369,4.91808,7.011779,1.539401,0.746473,2.188177,1.834238,6,4,0.020144415,0.905515973,-0.275093475,-0.020259787,0.02770384,0.10662772,-0.025922725,0.145283467,-0.101179,0.684453,-0.728699,-4.505712,-5.112987,-1.763805,-0.858887,-0.728894,-2.265636,0.001561911,0.905794333,0.092330022,2.41376191,2.311803337,0.186543388,0.047742705,0.081121353,0.237502257,0.048857727,0.094523939,0.304769344,2.130619268,2.067258517,0.589725946,0.303958963,0.494724026,0,0,-0.195888208,-0.721997477,0.200554367,0.529377221,0.364171111,-0.079003399,-0.079875471
3292,35400,399,0.100589,0.999768,0.462586,3.202164,5.266482,3.860411,1.534998,3.158349,1.125344,6,13,-0.218088292,0.92426057,0.17832521,0.10952109,0.02420187,-0.129402482,-0.059264183,0.07549422,-0.500129,0.757258,-0.102741,-3.064192,-3.670645,-3.858436,-1.460217,-1.566445,-1.657778,0.073518875,0.88487173,0.042606716,0.838007926,1.130089615,1.788104027,0.195130167,0.199694099,0.093964073,0.169212413,0.070042034,0.181634995,1.390396838,1.755039098,1.755267504,0.55295654,0.78030809,0,0,0.263727912,-0.394661007,-0.18064998,-0.027163909,-0.200277594,-0.040255596,-0.30059072
3293,35401,799,0.07298,0.999563,0.433554,3.257688,4.826762,3.922151,1.488073,3.123941,1.098934,6,13,-0.210890138,0.926894615,0.174753153,0.119866105,5.24E-05,-0.10674746,-0.063363917,0.091727118,-0.483588,0.788859,-0.106288,-2.951955,-3.642627,-3.915835,-1.491635,-1.168474,-1.440293,0.07131085,0.890179048,0.040628093,0.92541588,1.19757406,1.951677763,0.223343499,0.21503909,0.109446283,0.169445129,0.068078757,0.180719518,1.377550582,1.752312239,1.785256926,0.571828548,0.795811691,0,0,0.244031595,-0.339682348,-0.146022931,-0.014884226,-0.131290405,0.021623758,-0.190596753
3294,35402,1199,0.055251,0.999048,0.430308,3.857981,5.709546,3.683076,1.528862,2.934115,0.975354,6,13,-0.214652923,0.927353908,0.165905795,0.114812333,-0.004436298,-0.096761947,-0.058146935,0.077374135,-0.472114,0.7967,-0.131711,-3.037661,-3.836525,-3.743344,-1.393268,-1.081361,-1.422655,0.069007962,0.892771182,0.03683005,0.888881713,1.041366757,1.757299003,0.184214896,0.169400378,0.083445595,0.167401552,0.067144255,0.184512642,1.385014607,1.729866406,1.737805944,0.553845606,0.742601401,0,0,0.239063846,-0.357045563,-0.181720838,-0.085084969,0.034578352,-0.062779907,-0.18111818
3295,35403,1599,0.064966,0.999379,0.44274,3.653503,5.636607,4.129281,1.570485,2.876816,0.980555,6,13,-0.224926023,0.92540055,0.164455078,0.101974993,0.009561652,-0.156551975,-0.060494328,0.085512993,-0.495069,0.787008,-0.120256,-2.864743,-3.784494,-3.902584,-1.374642,-1.442784,-1.457947,0.078271212,0.882172522,0.037386949,0.754229078,1.255802508,1.822362308,0.199713358,0.196321992,0.086038409,0.168171164,0.068367332,0.182216523,1.355117257,1.793124241,1.707934539,0.564159848,0.747976811,0,0,0.23707401,-0.362521841,-0.154708546,-0.030547444,-0.119370092,-0.108089361,-0.08141108
3296,35404,1999,0.077242,0.99866,0.403818,2.774773,4.910997,3.190524,1.128032,2.625125,1.042623,6,13,-0.226968505,0.930008257,0.13814942,0.111015023,0.005136952,-0.103821537,-0.066896805,0.0672768,-0.515602,0.780254,-0.154681,-2.866941,-3.822872,-3.751929,-1.324095,-1.360587,-1.256435,0.073994448,0.902436714,0.026203334,0.722749832,0.948315234,1.728537127,0.16846663,0.156716038,0.069830014,0.169034823,0.064702319,0.178546987,1.309675701,1.711753642,1.69640217,0.527097167,0.707009691,0,0,0.230751844,-0.464226692,-0.135604622,-0.23118331,-0.224436605,-0.19291646,-0.25158767
3297,35405,2399,0.073892,0.999051,0.376449,3.549459,5.867525,3.646274,1.591586,3.221502,1.09376,6,13,-0.219560125,0.932009985,0.113757525,0.09730096,0.00391975,-0.08795396,-0.046499103,0.062553515,-0.512159,0.791003,-0.204675,-3.521054,-3.220978,-3.65396,-1.315409,-1.280571,-1.413866,0.065396047,0.908816228,0.033604099,1.215209293,1.021613868,1.982448577,0.220771567,0.233289968,0.080740217,0.177348055,0.060724154,0.187710824,1.543473886,1.509433381,1.763654226,0.555471359,0.794392442,0,0,0.227074367,-0.441894612,-0.262070005,-0.211414941,0.050130929,-0.009950898,-0.109206302
3298,35406,2799,0.125907,0.999021,0.372122,3.736559,4.831003,4.645661,1.429015,3.176097,0.939855,6,13,-0.207127555,0.935761737,0.085694545,0.11287183,-0.015298833,-0.126975788,-0.061032758,0.06394485,-0.501788,0.806743,-0.226533,-3.360098,-3.596013,-4.228232,-1.541467,-1.406452,-1.591279,0.055992662,0.926500819,0.034019598,1.066619082,1.016558485,1.801876783,0.207157014,0.248018941,0.080652382,0.191371592,0.056883672,0.185532873,1.49431974,1.629647441,1.876947187,0.576747815,0.83451356,0,0,0.216104355,-0.519777909,-0.237029141,-0.259793821,-0.134114537,0.026468615,-0.173542093
